departure_time,destination,delay,station_name
2020-11-18 10:42:00,Flughafen München,0,Ismaning
2020-11-18 09:37:00,Flughafen München,0,Weßling
2020-11-18 09:44:00,Flughafen München,0,Ostbahnhof München
2020-11-18 11:43:00,Flughafen München,1,Gilching-Argelsried
2020-11-18 11:48:00,Flughafen München,0,Hallbergmoos
2020-11-18 14:25:00,Flughafen München,2,Geisenbrunn
2020-11-18 20:35:00,Flughafen München,0,Hauptbahnhof
2020-11-18 10:00:00,Flughafen München,0,Isartor
2020-11-18 10:31:00,Flughafen München,1,Germering-Unterpfaffenhofen
2020-11-18 14:31:00,Flughafen München,0,Daglfing
2020-11-18 14:33:00,Flughafen München,0,Englschalking
2020-11-18 14:34:00,Flughafen München,0,Harthaus
2020-11-18 09:38:00,Flughafen München,1,Unterföhring
2020-11-18 10:13:00,Flughafen München,0,Hackerbrücke
2020-11-18 10:10:00,Flughafen München,0,Hirschgarten
2020-11-18 09:59:00,Flughafen München,0,Marienplatz
2020-11-18 09:55:00,Flughafen München,1,Hauptbahnhof
2020-11-18 10:02:00,Flughafen München,0,Rosenheimer Platz
2020-11-18 10:55:00,Flughafen München,2,Johanneskirchen
2020-11-18 11:36:00,Flughafen München,0,Freiham
2020-11-18 12:17:00,Flughafen München,1,Weßling
2020-11-18 13:21:00,Flughafen München,0,Neugilching
2020-11-18 09:57:00,Flughafen München,0,Karlsplatz
2020-11-18 11:13:00,Flughafen München,2,Flughafen Besucherpark
2020-11-18 11:38:00,Flughafen München,1,Unterföhring
2020-11-18 12:18:00,Flughafen München,0,Neuaubing
2020-11-18 10:05:00,Flughafen München,0,Pasing
2020-11-18 10:08:00,Flughafen München,0,Laim
2020-11-18 20:39:00,Flughafen München,0,Marienplatz
2020-11-18 10:40:00,Flughafen München,0,Westkreuz
2020-11-18 10:46:00,Flughafen München,0,Leuchtenbergring
2020-11-18 12:08:00,Flughafen München,0,Hallbergmoos
2020-11-18 12:53:00,Flughafen München,0,Steinebach
2020-11-18 14:45:00,Flughafen München,1,Geisenbrunn
2020-11-18 10:12:00,Flughafen München,0,Donnersbergerbrücke
2020-11-18 10:04:00,Flughafen München,3,Ostbahnhof München
2020-11-18 11:02:00,Flughafen München,2,Ismaning
2020-11-18 10:51:00,Flughafen München,1,Germering-Unterpfaffenhofen
2020-11-18 12:30:00,Flughafen München,0,Seefeld-Hechendorf
2020-11-18 14:51:00,Flughafen München,0,Daglfing
2020-11-18 10:33:00,Flughafen München,0,Hackerbrücke
2020-11-18 10:20:00,Flughafen München,0,Isartor
2020-11-18 10:30:00,Flughafen München,0,Hirschgarten
2020-11-18 10:19:00,Flughafen München,0,Marienplatz
2020-11-18 11:56:00,Flughafen München,1,Freiham
2020-11-18 12:03:00,Flughafen München,2,Gilching-Argelsried
2020-11-18 14:54:00,Flughafen München,1,Harthaus
2020-11-18 14:53:00,Flughafen München,0,Englschalking
2020-11-18 10:15:00,Flughafen München,0,Hauptbahnhof
2020-11-18 12:38:00,Flughafen München,0,Neuaubing
2020-11-18 10:22:00,Flughafen München,0,Rosenheimer Platz
2020-11-18 10:17:00,Flughafen München,0,Karlsplatz
2020-11-18 10:11:00,Flughafen München,0,Daglfing
2020-11-18 11:15:00,Flughafen München,0,Johanneskirchen
2020-11-18 12:37:00,Flughafen München,2,Weßling
2020-11-18 13:41:00,Flughafen München,0,Neugilching
2020-11-18 13:45:00,Flughafen München,0,Herrsching
2020-11-18 11:06:00,Flughafen München,0,Leuchtenbergring
2020-11-18 10:25:00,Flughafen München,1,Pasing
2020-11-18 11:35:00,Flughafen München,0,Flughafen Besucherpark
2020-11-18 11:00:00,Flughafen München,0,Westkreuz
2020-11-18 11:58:00,Flughafen München,1,Unterföhring
2020-11-18 12:57:00,Flughafen München,0,Weßling
2020-11-18 15:05:00,Flughafen München,1,Geisenbrunn
2020-11-18 12:30:00,Flughafen München,0,Hallbergmoos
2020-11-18 10:10:00,Flughafen München,1,Seefeld-Hechendorf
2020-11-18 12:50:00,Flughafen München,0,Seefeld-Hechendorf
2020-11-18 10:13:00,Flughafen München,1,Steinebach
2020-11-18 10:28:00,Flughafen München,0,Laim
2020-11-18 10:21:00,Flughafen München,0,Neugilching
2020-11-18 11:22:00,Flughafen München,0,Ismaning
2020-11-18 13:13:00,Flughafen München,0,Steinebach
2020-11-18 10:32:00,Flughafen München,0,Donnersbergerbrücke
2020-11-18 10:24:00,Flughafen München,1,Ostbahnhof München
2020-11-18 10:40:00,Flughafen München,0,Isartor
2020-11-18 11:11:00,Flughafen München,2,Germering-Unterpfaffenhofen
2020-11-18 11:53:00,Flughafen München,0,Flughafen Besucherpark
2020-11-18 12:23:00,Flughafen München,1,Gilching-Argelsried
2020-11-18 15:11:00,Flughafen München,6,Daglfing
2020-11-18 15:13:00,Flughafen München,5,Englschalking
2020-11-18 10:39:00,Flughafen München,0,Marienplatz
2020-11-18 10:35:00,Flughafen München,0,Hauptbahnhof
2020-11-18 12:16:00,Flughafen München,0,Freiham
2020-11-18 10:50:00,Flughafen München,0,Hirschgarten
2020-11-18 10:42:00,Flughafen München,0,Rosenheimer Platz
2020-11-18 11:35:00,Flughafen München,0,Johanneskirchen
2020-11-18 15:14:00,Flughafen München,1,Harthaus
2020-11-18 12:18:00,Flughafen München,0,Unterföhring
2020-11-18 10:37:00,Flughafen München,0,Karlsplatz
2020-11-18 14:05:00,Flughafen München,0,Herrsching
2020-11-18 14:01:00,Flughafen München,0,Neugilching
2020-11-18 11:26:00,Flughafen München,0,Leuchtenbergring
2020-11-18 11:20:00,Flughafen München,1,Westkreuz
2020-11-18 10:45:00,Flughafen München,0,Pasing
2020-11-18 10:48:00,Flughafen München,0,Laim
2020-11-18 10:41:00,Flughafen München,0,Neugilching
2020-11-18 12:58:00,Flughafen München,0,Neuaubing
2020-11-18 15:25:00,Flughafen München,3,Geisenbrunn
2020-11-18 12:48:00,Flughafen München,0,Hallbergmoos
2020-11-18 10:52:00,Flughafen München,0,Donnersbergerbrücke
2020-11-18 10:44:00,Flughafen München,0,Ostbahnhof München
2020-11-18 11:42:00,Flughafen München,0,Ismaning
2020-11-18 15:31:00,Flughafen München,1,Daglfing
2020-11-18 12:43:00,Flughafen München,0,Gilching-Argelsried
2020-11-18 13:10:00,Flughafen München,0,Seefeld-Hechendorf
2020-11-18 10:53:00,Flughafen München,0,Hackerbrücke
2020-11-18 11:00:00,Flughafen München,0,Isartor
2020-11-18 11:31:00,Flughafen München,1,Germering-Unterpfaffenhofen
2020-11-18 12:36:00,Flughafen München,1,Freiham
2020-11-18 13:33:00,Flughafen München,0,Steinebach
2020-11-18 15:33:00,Flughafen München,0,Englschalking
2020-11-18 10:55:00,Flughafen München,0,Hauptbahnhof
2020-11-18 10:59:00,Flughafen München,0,Marienplatz
2020-11-18 11:13:00,Flughafen München,0,Hackerbrücke
2020-11-18 14:25:00,Flughafen München,0,Herrsching
2020-11-18 11:55:00,Flughafen München,0,Johanneskirchen
2020-11-18 12:38:00,Flughafen München,0,Unterföhring
2020-11-18 10:57:00,Flughafen München,0,Karlsplatz
2020-11-18 11:02:00,Flughafen München,0,Rosenheimer Platz
2020-11-18 13:18:00,Flughafen München,0,Neuaubing
2020-11-18 14:21:00,Flughafen München,0,Neugilching
2020-11-18 11:10:00,Flughafen München,0,Hirschgarten
2020-11-19 05:14:00,Flughafen München,29,Harthaus
2020-11-18 11:05:00,Flughafen München,0,Pasing
2020-11-18 11:46:00,Flughafen München,0,Leuchtenbergring
2020-11-18 12:13:00,Flughafen München,0,Flughafen Besucherpark
2020-11-18 13:17:00,Flughafen München,0,Weßling
2020-11-18 11:05:00,Flughafen München,0,Herrsching
2020-11-18 11:34:00,Flughafen München,0,Harthaus
2020-11-18 11:40:00,Flughafen München,0,Westkreuz
2020-11-18 12:02:00,Flughafen München,0,Ismaning
2020-11-18 15:45:00,Flughafen München,3,Geisenbrunn
2020-11-18 11:12:00,Flughafen München,0,Donnersbergerbrücke
2020-11-18 11:08:00,Flughafen München,0,Laim
2020-11-18 11:04:00,Flughafen München,0,Ostbahnhof München
2020-11-18 11:51:00,Flughafen München,1,Germering-Unterpfaffenhofen
2020-11-18 15:53:00,Flughafen München,2,Englschalking
2020-11-18 15:51:00,Flughafen München,0,Daglfing
2020-11-18 11:20:00,Flughafen München,0,Isartor
2020-11-18 11:33:00,Flughafen München,0,Hackerbrücke
2020-11-18 11:15:00,Flughafen München,0,Hauptbahnhof
2020-11-18 11:30:00,Flughafen München,0,Hirschgarten
2020-11-18 13:03:00,Flughafen München,1,Gilching-Argelsried
2020-11-18 11:22:00,Flughafen München,0,Rosenheimer Platz
2020-11-18 12:56:00,Flughafen München,0,Freiham
2020-11-18 13:08:00,Flughafen München,0,Hallbergmoos
2020-11-18 14:41:00,Flughafen München,0,Neugilching
2020-11-18 15:34:00,Flughafen München,2,Harthaus
2020-11-18 11:19:00,Flughafen München,0,Marienplatz
2020-11-18 12:15:00,Flughafen München,0,Johanneskirchen
2020-11-18 12:06:00,Flughafen München,0,Leuchtenbergring
2020-11-18 11:01:00,Flughafen München,0,Neugilching
2020-11-18 12:58:00,Flughafen München,1,Unterföhring
2020-11-18 13:38:00,Flughafen München,0,Neuaubing
2020-11-18 13:30:00,Flughafen München,0,Seefeld-Hechendorf
2020-11-18 11:17:00,Flughafen München,0,Karlsplatz
2020-11-18 12:35:00,Flughafen München,0,Flughafen Besucherpark
2020-11-18 14:45:00,Flughafen München,0,Herrsching
2020-11-18 13:53:00,Flughafen München,0,Steinebach
2020-11-18 12:00:00,Flughafen München,0,Westkreuz
2020-11-18 11:25:00,Flughafen München,0,Pasing
2020-11-18 13:37:00,Flughafen München,0,Weßling
2020-11-18 11:28:00,Flughafen München,0,Laim
2020-11-18 11:32:00,Flughafen München,0,Donnersbergerbrücke
2020-11-18 13:57:00,Flughafen München,0,Weßling
2020-11-18 13:23:00,Flughafen München,0,Gilching-Argelsried
2020-11-18 16:05:00,Flughafen München,2,Geisenbrunn
2020-11-19 16:32:00,Flughafen München,0,Donnersbergerbrücke
2020-11-18 13:50:00,Flughafen München,0,Seefeld-Hechendorf
2020-11-18 12:22:00,Flughafen München,0,Ismaning
2020-11-18 11:40:00,Flughafen München,0,Isartor
2020-11-18 12:11:00,Flughafen München,1,Germering-Unterpfaffenhofen
2020-11-18 16:13:00,Flughafen München,2,Englschalking
2020-11-18 16:11:00,Flughafen München,2,Daglfing
2020-11-18 11:42:00,Flughafen München,0,Rosenheimer Platz
2020-11-18 11:53:00,Flughafen München,0,Hackerbrücke
2020-11-18 11:50:00,Flughafen München,0,Hirschgarten
2020-11-18 11:39:00,Flughafen München,0,Marienplatz
2020-11-18 12:35:00,Flughafen München,0,Johanneskirchen
2020-11-18 13:30:00,Flughafen München,0,Hallbergmoos
2020-11-18 12:26:00,Flughafen München,0,Leuchtenbergring
2020-11-18 11:35:00,Flughafen München,1,Hauptbahnhof
2020-11-18 13:16:00,Flughafen München,0,Freiham
2020-11-18 11:24:00,Flughafen München,0,Ostbahnhof München
2020-11-18 14:13:00,Flughafen München,0,Steinebach
2020-11-18 12:53:00,Flughafen München,0,Flughafen Besucherpark
2020-11-18 11:37:00,Flughafen München,0,Karlsplatz
2020-11-18 15:05:00,Flughafen München,0,Herrsching
2020-11-18 13:58:00,Flughafen München,1,Neuaubing
2020-11-18 13:18:00,Flughafen München,0,Unterföhring
2020-11-18 15:01:00,Flughafen München,1,Neugilching
2020-11-18 16:25:00,Flughafen München,2,Geisenbrunn
2020-11-18 11:45:00,Flughafen München,0,Pasing
2020-11-18 11:48:00,Flughafen München,1,Laim
2020-11-18 21:40:00,Flughafen München,0,Westkreuz
2020-11-18 12:42:00,Flughafen München,0,Ismaning
2020-11-18 11:44:00,Flughafen München,0,Ostbahnhof München
2020-11-18 12:46:00,Flughafen München,0,Leuchtenbergring
2020-11-18 11:52:00,Flughafen München,0,Donnersbergerbrücke
2020-11-18 12:31:00,Flughafen München,0,Germering-Unterpfaffenhofen
2020-11-18 12:20:00,Flughafen München,0,Westkreuz
2020-11-18 16:31:00,Flughafen München,2,Daglfing
2020-11-18 11:45:00,Flughafen München,1,Geisenbrunn
2020-11-18 11:54:00,Flughafen München,1,Harthaus
2020-11-18 11:59:00,Flughafen München,0,Marienplatz
2020-11-18 12:00:00,Flughafen München,0,Isartor
2020-11-18 13:36:00,Flughafen München,0,Freiham
2020-11-18 16:33:00,Flughafen München,1,Englschalking
2020-11-18 13:43:00,Flughafen München,0,Gilching-Argelsried
2020-11-18 15:54:00,Flughafen München,2,Harthaus
2020-11-18 12:10:00,Flughafen München,0,Hirschgarten
2020-11-18 12:02:00,Flughafen München,0,Rosenheimer Platz
2020-11-18 12:55:00,Flughafen München,0,Johanneskirchen
2020-11-18 12:13:00,Flughafen München,0,Hackerbrücke
2020-11-18 15:25:00,Flughafen München,0,Herrsching
2020-11-18 11:55:00,Flughafen München,1,Hauptbahnhof
2020-11-18 11:57:00,Flughafen München,0,Karlsplatz
2020-11-18 15:21:00,Flughafen München,2,Neugilching
2020-11-18 13:38:00,Flughafen München,4,Unterföhring
2020-11-18 13:48:00,Flughafen München,3,Hallbergmoos
2020-11-18 12:05:00,Flughafen München,0,Pasing
2020-11-18 13:13:00,Flughafen München,0,Flughafen Besucherpark
2020-11-18 14:18:00,Flughafen München,0,Neuaubing
2020-11-18 16:45:00,Flughafen München,3,Geisenbrunn
2020-11-18 12:08:00,Flughafen München,0,Laim
2020-11-18 13:06:00,Flughafen München,0,Leuchtenbergring
2020-11-18 12:12:00,Flughafen München,0,Donnersbergerbrücke
2020-11-18 13:02:00,Flughafen München,0,Ismaning
2020-11-18 14:33:00,Flughafen München,1,Steinebach
2020-11-18 14:10:00,Flughafen München,0,Seefeld-Hechendorf
2020-11-18 16:51:00,Flughafen München,4,Daglfing
2020-11-18 12:04:00,Flughafen München,0,Ostbahnhof München
2020-11-19 02:58:00,Flughafen München,0,Unterföhring
2020-11-18 14:08:00,Flughafen München,0,Hallbergmoos
2020-11-18 12:05:00,Flughafen München,2,Geisenbrunn
2020-11-18 12:51:00,Flughafen München,0,Germering-Unterpfaffenhofen
2020-11-18 12:14:00,Flughafen München,0,Harthaus
2020-11-18 16:53:00,Flughafen München,4,Englschalking
2020-11-18 13:56:00,Flughafen München,2,Freiham
2020-11-18 12:20:00,Flughafen München,0,Isartor
2020-11-18 12:22:00,Flughafen München,0,Rosenheimer Platz
2020-11-18 12:30:00,Flughafen München,0,Hirschgarten
2020-11-18 12:19:00,Flughafen München,0,Marienplatz
2020-11-18 13:15:00,Flughafen München,0,Johanneskirchen
2020-11-18 14:03:00,Flughafen München,0,Gilching-Argelsried
2020-11-18 14:17:00,Flughafen München,0,Weßling
2020-11-18 12:33:00,Flughafen München,0,Hackerbrücke
2020-11-18 13:58:00,Flughafen München,0,Unterföhring
2020-11-18 12:15:00,Flughafen München,0,Hauptbahnhof
2020-11-18 13:35:00,Flughafen München,0,Flughafen Besucherpark
2020-11-18 12:17:00,Flughafen München,0,Karlsplatz
2020-11-18 13:26:00,Flughafen München,2,Leuchtenbergring
2020-11-18 14:38:00,Flughafen München,0,Neuaubing
2020-11-18 12:25:00,Flughafen München,0,Pasing
2020-11-18 12:28:00,Flughafen München,0,Laim
2020-11-18 14:37:00,Flughafen München,1,Weßling
2020-11-18 13:22:00,Flughafen München,0,Ismaning
2020-11-18 17:05:00,Flughafen München,0,Geisenbrunn
2020-11-18 12:32:00,Flughafen München,0,Donnersbergerbrücke
2020-11-18 12:24:00,Flughafen München,0,Ostbahnhof München
2020-11-18 12:25:00,Flughafen München,1,Geisenbrunn
2020-11-18 13:11:00,Flughafen München,0,Germering-Unterpfaffenhofen
2020-11-18 14:30:00,Flughafen München,1,Seefeld-Hechendorf
2020-11-18 17:11:00,Flughafen München,6,Daglfing
2020-11-18 14:23:00,Flughafen München,0,Gilching-Argelsried
2020-11-18 12:40:00,Flughafen München,0,Isartor
2020-11-18 12:42:00,Flughafen München,0,Rosenheimer Platz
2020-11-18 14:30:00,Flughafen München,0,Hallbergmoos
2020-11-18 12:50:00,Flughafen München,0,Hirschgarten
2020-11-18 14:16:00,Flughafen München,1,Freiham
2020-11-18 14:53:00,Flughafen München,1,Steinebach
2020-11-18 13:53:00,Flughafen München,2,Flughafen Besucherpark
2020-11-18 16:14:00,Flughafen München,0,Harthaus
2020-11-18 17:13:00,Flughafen München,5,Englschalking
2020-11-18 12:39:00,Flughafen München,0,Marienplatz
2020-11-18 12:35:00,Flughafen München,0,Hauptbahnhof
2020-11-18 13:35:00,Flughafen München,1,Johanneskirchen
2020-11-18 13:00:00,Flughafen München,0,Westkreuz
2020-11-18 12:53:00,Flughafen München,1,Hackerbrücke
2020-11-18 14:18:00,Flughafen München,0,Unterföhring
2020-11-18 15:41:00,Flughafen München,4,Neugilching
2020-11-18 14:58:00,Flughafen München,0,Neuaubing
2020-11-18 14:57:00,Flughafen München,2,Weßling
2020-11-18 12:37:00,Flughafen München,0,Karlsplatz
2020-11-18 15:45:00,Flughafen München,0,Herrsching
2020-11-18 14:50:00,Flughafen München,1,Seefeld-Hechendorf
2020-11-18 17:25:00,Flughafen München,1,Geisenbrunn
2020-11-18 12:48:00,Flughafen München,0,Laim
2020-11-18 12:45:00,Flughafen München,0,Pasing
2020-11-18 12:52:00,Flughafen München,0,Donnersbergerbrücke
2020-11-18 13:46:00,Flughafen München,0,Leuchtenbergring
2020-11-18 15:13:00,Flughafen München,1,Steinebach
2020-11-18 13:42:00,Flughafen München,3,Ismaning
2020-11-18 17:31:00,Flughafen München,3,Daglfing
2020-11-19 17:58:00,Flughafen München,7,Unterföhring
2020-11-18 12:44:00,Flughafen München,0,Ostbahnhof München
2020-11-18 14:13:00,Flughafen München,0,Flughafen Besucherpark
2020-11-18 13:00:00,Flughafen München,0,Isartor
2020-11-18 13:02:00,Flughafen München,0,Rosenheimer Platz
2020-11-18 13:31:00,Flughafen München,0,Germering-Unterpfaffenhofen
2020-11-18 14:43:00,Flughafen München,1,Gilching-Argelsried
2020-11-18 17:33:00,Flughafen München,2,Englschalking
2020-11-18 12:59:00,Flughafen München,0,Marienplatz
2020-11-18 16:05:00,Flughafen München,0,Herrsching
2020-11-18 13:55:00,Flughafen München,0,Johanneskirchen
2020-11-18 14:36:00,Flughafen München,0,Freiham
2020-11-18 12:55:00,Flughafen München,0,Hauptbahnhof
2020-11-18 13:20:00,Flughafen München,0,Westkreuz
2020-11-18 13:10:00,Flughafen München,0,Hirschgarten
2020-11-18 13:13:00,Flughafen München,0,Hackerbrücke
2020-11-18 14:48:00,Flughafen München,0,Hallbergmoos
2020-11-18 21:26:00,Flughafen München,3,Leuchtenbergring
2020-11-18 16:25:00,Flughafen München,0,Herrsching
2020-11-18 12:57:00,Flughafen München,0,Karlsplatz
2020-11-18 14:38:00,Flughafen München,1,Unterföhring
2020-11-18 16:01:00,Flughafen München,1,Neugilching
2020-11-18 15:18:00,Flughafen München,2,Neuaubing
2020-11-18 13:08:00,Flughafen München,0,Laim
2020-11-18 17:45:00,Flughafen München,1,Geisenbrunn
2020-11-18 14:02:00,Flughafen München,0,Ismaning
2020-11-18 13:04:00,Flughafen München,0,Ostbahnhof München
2020-11-18 13:12:00,Flughafen München,0,Donnersbergerbrücke
2020-11-18 13:05:00,Flughafen München,0,Pasing
2020-11-18 13:51:00,Flughafen München,1,Germering-Unterpfaffenhofen
2020-11-18 15:33:00,Flughafen München,4,Steinebach
2020-11-18 15:10:00,Flughafen München,1,Seefeld-Hechendorf
2020-11-18 17:53:00,Flughafen München,4,Englschalking
2020-11-18 13:19:00,Flughafen München,0,Marienplatz
2020-11-18 15:03:00,Flughafen München,1,Gilching-Argelsried
2020-11-18 13:22:00,Flughafen München,0,Rosenheimer Platz
2020-11-18 13:20:00,Flughafen München,0,Isartor
2020-11-18 13:40:00,Flughafen München,0,Westkreuz
2020-11-18 15:08:00,Flughafen München,0,Hallbergmoos
2020-11-18 16:34:00,Flughafen München,1,Harthaus
2020-11-18 13:30:00,Flughafen München,0,Hirschgarten
2020-11-18 12:40:00,Flughafen München,1,Westkreuz
2020-11-18 13:33:00,Flughafen München,0,Hackerbrücke
2020-11-18 13:17:00,Flughafen München,0,Karlsplatz
2020-11-18 14:35:00,Flughafen München,0,Flughafen Besucherpark
2020-11-18 13:15:00,Flughafen München,0,Hauptbahnhof
2020-11-18 14:06:00,Flughafen München,1,Leuchtenbergring
2020-11-18 14:15:00,Flughafen München,0,Johanneskirchen
2020-11-18 14:58:00,Flughafen München,0,Unterföhring
2020-11-18 15:17:00,Flughafen München,2,Weßling
2020-11-18 13:25:00,Flughafen München,0,Pasing
2020-11-18 14:56:00,Flughafen München,0,Freiham
2020-11-18 13:28:00,Flughafen München,0,Laim
2020-11-18 14:22:00,Flughafen München,0,Ismaning
2020-11-18 15:37:00,Flughafen München,4,Weßling
2020-11-18 18:11:00,Flughafen München,7,Daglfing
2020-11-18 15:30:00,Flughafen München,4,Seefeld-Hechendorf
2020-11-18 13:32:00,Flughafen München,0,Donnersbergerbrücke
2020-11-18 14:11:00,Flughafen München,1,Germering-Unterpfaffenhofen
2020-11-18 14:53:00,Flughafen München,0,Flughafen Besucherpark
2020-11-18 18:05:00,Flughafen München,1,Geisenbrunn
2020-11-18 15:53:00,Flughafen München,2,Steinebach
2020-11-18 18:13:00,Flughafen München,5,Englschalking
2020-11-18 13:40:00,Flughafen München,0,Isartor
2020-11-18 14:35:00,Flughafen München,0,Johanneskirchen
2020-11-18 13:42:00,Flughafen München,0,Rosenheimer Platz
2020-11-18 13:39:00,Flughafen München,0,Marienplatz
2020-11-18 14:00:00,Flughafen München,0,Westkreuz
2020-11-18 16:21:00,Flughafen München,2,Neugilching
